filename,text
03-01-06-02-02-01-08.wav, Dogs are sitting by the door!
03-01-07-02-02-02-08.wav, Dogs are sitting by the door.
03-01-02-02-01-01-08.wav, Kids are talking by the door.
03-01-05-01-02-02-08.wav, Dogs are sitting by the door.
03-01-02-01-02-02-08.wav, Dogs are sitting by the door.
03-01-02-01-02-01-08.wav, Dogs are sitting by the door.
03-01-03-02-01-01-08.wav, Kids are talking by the door.
03-01-07-01-01-01-08.wav, Kids are talking by the door.
03-01-07-01-02-01-08.wav, Dogs are sitting by the door.
03-01-04-02-01-01-08.wav, Kids are talking by the door.
03-01-03-01-01-02-08.wav, Kids are talking by the door.
03-01-01-01-01-01-08.wav, Kids are talking by the door.
03-01-07-01-01-02-08.wav, Kids are talking by the door.
03-01-08-02-01-01-08.wav, Kids are talking by the door!
03-01-03-02-02-02-08.wav, Dogs are sitting by the door.
03-01-06-01-01-02-08.wav, Kids are talking by the door.
03-01-08-01-01-02-08.wav, Kids are talking by the door.
03-01-02-02-02-02-08.wav, Dogs are sitting by the door.
03-01-03-01-01-01-08.wav, Kids are talking by the door.
03-01-04-01-01-02-08.wav, Kids are talking by the door.
03-01-04-02-02-02-08.wav, Dogs are sitting by the door.
03-01-03-01-02-02-08.wav, Dogs are sitting by the door.
03-01-08-01-01-01-08.wav, Kids are talking by the door.
03-01-03-01-02-01-08.wav, Dogs are sitting by the door.
03-01-07-02-01-02-08.wav, Kids are talking by the door.
03-01-03-02-01-02-08.wav, Kids are talking by the door.
03-01-07-02-02-01-08.wav, Dogs are sitting by the door.
03-01-08-01-02-02-08.wav, Dogs are sitting by the door.
03-01-05-02-01-01-08.wav, Kids are talking by the door.
03-01-01-01-02-02-08.wav, Dogs are sitting by the door.
03-01-03-02-02-01-08.wav, Dogs are sitting by the door.
03-01-05-01-01-02-08.wav, Kids are talking by the door.
03-01-04-02-01-02-08.wav, Get their talking by the door.
03-01-06-02-01-02-08.wav, Kids are talking by the door!
03-01-06-02-02-02-08.wav, Dogs are sitting by the door!
03-01-06-01-02-02-08.wav, Dogs are sitting by the door.
03-01-04-02-02-01-08.wav, Dogs are sitting by the door.
03-01-01-01-02-01-08.wav, The dogs are sitting by the door.
03-01-08-02-02-01-08.wav, Dogs are sitting by the door.
03-01-05-02-01-02-08.wav, Kids are talking by the door!
03-01-06-02-01-01-08.wav, Kids are talking by the door!
03-01-06-01-01-01-08.wav, Kids are talking by the door.
03-01-04-01-01-01-08.wav, Kids are talking by the door.
03-01-08-01-02-01-08.wav, Dogs are sitting by the door.
03-01-04-01-02-02-08.wav, Docs are sitting by the door.
03-01-06-01-02-01-08.wav, Dogs are sitting by the door.
03-01-02-01-01-01-08.wav, Kids are talking by the door.
03-01-07-01-02-02-08.wav, Dogs are sitting by the door.
03-01-05-01-02-01-08.wav, Dogs are sitting by the door.
03-01-08-02-01-02-08.wav, Kids are talking by the door.
03-01-08-02-02-02-08.wav, Dogs are sitting by the door.
03-01-04-01-02-01-08.wav, The dogs are sitting by the door.
03-01-05-02-02-01-08.wav, Dogs are sitting by the door.
03-01-05-01-01-01-08.wav, Kids are talking by the door.
03-01-01-01-01-02-08.wav, Kids are talking by the door.
03-01-02-02-02-01-08.wav, Dogs are sitting by the door.
03-01-05-02-02-02-08.wav, Dogs are sitting by the door.
03-01-07-02-01-01-08.wav, Kids are talking by the door.
03-01-05-02-02-02-15.wav, Dogs are sitting by the door.
03-01-02-01-01-02-15.wav, Kids are talking by the door.
03-01-08-01-01-02-15.wav, Kids are talking by the door.
03-01-05-01-02-01-15.wav, Dogs are sitting by the door.
03-01-06-02-02-01-15.wav, Dogs are sitting by the door.
03-01-08-01-02-02-15.wav, Dogs are sitting by the door.
03-01-08-02-02-01-15.wav, Dogs are sitting by the door.
03-01-06-02-02-02-15.wav, Dogs are sitting by the door.
03-01-06-02-01-01-15.wav, Get the talking by the door!
03-01-08-02-01-01-15.wav, Get there talking by the door!
03-01-04-01-01-02-15.wav, Kids are talking by the door.
03-01-01-01-02-02-15.wav, Dogs are sitting by the door.
03-01-02-02-01-01-15.wav, Kids are talking by the door.
03-01-01-01-01-02-15.wav, Kids are talking by the door.
03-01-05-01-02-02-15.wav, Dogs are sitting by the door.
03-01-05-01-01-01-15.wav, Kids are talking by the door.
03-01-07-01-02-01-15.wav, Dogs are sitting by the door.
03-01-02-02-01-02-15.wav, Kids are talking by the door.
03-01-06-01-02-01-15.wav, Dogs are sitting by the door.
03-01-02-01-02-02-15.wav, Dogs are sitting by the door.
03-01-02-01-02-01-15.wav, Dogs are sitting by the door.
03-01-06-01-02-02-15.wav, Dogs are sitting by the door.
03-01-05-02-02-01-15.wav, Dogs are sitting by the door.
03-01-04-02-02-02-15.wav, Dogs are sitting by the door.
03-01-07-01-01-02-15.wav, Kids are talking by the door.
03-01-01-01-01-01-15.wav, Kids are talking by the door.
03-01-02-02-02-01-15.wav, Dogs are sitting by the door.
03-01-03-02-01-02-15.wav, Kids are talking by the door.
03-01-08-01-02-01-15.wav, Dogs are sitting by the door.
03-01-07-01-01-01-15.wav, Kids are talking by the door.
03-01-04-02-01-01-15.wav, Kids are talking by the door.
03-01-07-02-01-02-15.wav, Kids are talking by the door.
03-01-04-01-02-01-15.wav, Dogs are sitting by the door.
03-01-05-02-01-02-15.wav, Kids are talking by the door!
03-01-03-02-02-01-15.wav, Dogs are sitting by the door.
03-01-07-02-01-01-15.wav, Kids are talking by the door.
03-01-07-02-02-02-15.wav, Dogs are sitting by the door.
03-01-04-02-02-01-15.wav, Dogs are sitting by the door.
03-01-05-02-01-01-15.wav, Kids are talking by the door.
03-01-06-02-01-02-15.wav, Keep their talking by the door.
03-01-04-01-02-02-15.wav, Dogs are sitting by the door.
03-01-08-02-02-02-15.wav, Dogs are sitting by the door.
03-01-03-01-02-02-15.wav, Dogs are sitting by the door.
03-01-08-02-01-02-15.wav, Kids are talking by the door.
03-01-03-01-01-01-15.wav, Kids are talking by the door.
03-01-06-01-01-02-15.wav, Keeps their talking by the door.
03-01-02-01-01-01-15.wav, Kids are talking by the door.
03-01-08-01-01-01-15.wav, Kids are talking by the door.
03-01-04-01-01-01-15.wav, Kids are talking by the door.
03-01-03-01-02-01-15.wav, Dogs are sitting by the door.
03-01-05-01-01-02-15.wav, Kids are talking by the door.
03-01-02-02-02-02-15.wav, Dogs are sitting by the door.
03-01-01-01-02-01-15.wav, Dogs are sitting by the door.
03-01-03-02-01-01-15.wav, Kids are talking by the door.
03-01-03-01-01-02-15.wav, Kids are talking by the door.
03-01-07-02-02-01-15.wav, Dogs are sitting by the door.
03-01-07-01-02-02-15.wav, Dogs are sitting by the door.
03-01-03-02-02-02-15.wav, Docs are sitting by the door.
03-01-06-01-01-01-15.wav, Kids are talking by the door.
03-01-04-02-01-02-15.wav, Get their talking by the door.
03-01-02-01-01-02-06.wav, Kids are talking by the door.
03-01-02-02-02-01-06.wav, Dogs are sitting by the door.
03-01-01-01-02-02-06.wav, Dogs are sitting by the door.
03-01-06-02-02-02-06.wav, Ducks are sitting by the door!
03-01-07-02-02-02-06.wav, Dogs are sitting by the door.
03-01-08-01-01-02-06.wav, Kids are talking by the door.
03-01-06-01-02-02-06.wav, Dogs are sitting by the door.
03-01-07-02-01-02-06.wav, Kids are talking by the door.
03-01-06-02-02-01-06.wav, Dogs are sitting by the door!
03-01-04-01-02-02-06.wav, Dogs are sitting by the door.
03-01-06-02-01-02-06.wav, Kids are talking my door!
03-01-08-01-02-02-06.wav, Dogs are sitting by the door.
03-01-08-02-02-01-06.wav, Dogs are sitting by the door.
03-01-01-01-01-02-06.wav, Kids are talking by the door.
03-01-02-02-01-02-06.wav, Kids are talking by the door.
03-01-04-02-02-02-06.wav, Dogs are sitting by the door.
03-01-07-01-02-01-06.wav, Dogs are sitting by the door.
03-01-01-01-02-01-06.wav, Dogs are sitting by the door.
03-01-02-02-02-02-06.wav, Dogs are sitting by the door.
03-01-02-01-02-01-06.wav, Dogs are sitting by the door.
03-01-04-01-01-01-06.wav, Kids are talking by the door.
03-01-06-02-01-01-06.wav, Kids are talking by the door!
03-01-08-01-02-01-06.wav, Dogs are sitting by the door.
03-01-07-02-02-01-06.wav, Dogs are sitting by the door.
03-01-08-02-02-02-06.wav, Dogs are sitting by the door.
03-01-07-02-01-01-06.wav, Kids are talking by the door!
03-01-06-01-02-01-06.wav, Dogs are sitting by the door.
03-01-05-01-02-01-06.wav, Dogs are sitting by the door.
03-01-03-02-02-02-06.wav, Dogs are sitting by the door!
03-01-04-02-01-01-06.wav, Kids are talking by the door!
03-01-07-01-02-02-06.wav, Dogs are sitting by the door.
03-01-06-01-01-02-06.wav, Kids are talking by the door.
03-01-02-01-01-01-06.wav, Kids are talking by the door.
03-01-03-02-01-01-06.wav, Kids are talking by the door!
03-01-05-02-02-02-06.wav, Dogs are sitting by the door!
03-01-05-01-01-01-06.wav, Kids are talking by the door.
03-01-03-02-02-01-06.wav, Dogs are sitting by the door!
03-01-08-01-01-01-06.wav, Kids are talking by the door.
03-01-04-02-02-01-06.wav, Don't are sitting by the door.
03-01-03-01-02-01-06.wav, Dogs are sitting by the door.
03-01-02-01-02-02-06.wav, Dogs are sitting by the door.
03-01-01-01-01-01-06.wav, Kids are talking by the door.
03-01-07-01-01-01-06.wav, Kids are talking by the door.
03-01-06-01-01-01-06.wav, Kids are talking by the door.
03-01-08-02-01-02-06.wav, Kids are talking by the door!
03-01-05-02-01-01-06.wav, Kids are talking by the door!
03-01-04-01-02-01-06.wav, Dogs are sitting by the door.
03-01-05-01-01-02-06.wav, Kids are talking by the door.
03-01-08-02-01-01-06.wav, Kids are talking by the door.
03-01-04-02-01-02-06.wav, Kids are talking by the door.
03-01-04-01-01-02-06.wav, Kids are talking by the door.
03-01-05-02-02-01-06.wav, Dogs are sitting by the door!
03-01-03-01-01-02-06.wav, Kids are talking by the door.
03-01-03-01-01-01-06.wav, Kids are talking by the door.
03-01-07-01-01-02-06.wav, Kids are talking by the door.
03-01-03-01-02-02-06.wav, Dogs are sitting by the door.
03-01-02-02-01-01-06.wav, Kids are talking by the door.
03-01-03-02-01-02-06.wav, Kids are talking by the door!
03-01-05-02-01-02-06.wav, Kids are talking by the door!
03-01-05-01-02-02-06.wav, Dogs are sitting by the door.
03-01-03-01-01-01-12.wav, Kids are talking by the door.
03-01-05-01-02-02-12.wav, Dogs are sitting by the door.
03-01-08-02-01-02-12.wav, Kids are talking by the door.
03-01-04-02-02-02-12.wav, Dogs are sitting by the door!
03-01-02-02-01-01-12.wav, Kids are talking by the door.
03-01-07-01-02-02-12.wav, Talks are sitting by the door.
03-01-07-02-01-01-12.wav, Kids are talking by the door.
03-01-01-01-02-02-12.wav, Dogs are sitting by the door.
03-01-05-01-01-02-12.wav, Kids are talking by the door.
03-01-08-02-02-02-12.wav, Dogs are sitting by the door.
03-01-03-01-02-01-12.wav, Dogs are sitting by the door.
03-01-04-01-02-01-12.wav, Dogs are sitting by the door.
03-01-03-02-02-01-12.wav, Dogs are sitting by the door.
03-01-05-02-01-01-12.wav, Kids are talking by the door!
03-01-06-02-02-01-12.wav, Dogs are sitting by the door!
03-01-08-02-02-01-12.wav, Dogs are sitting by the door.
03-01-07-01-01-01-12.wav, Kids are talking by the door.
03-01-08-01-01-01-12.wav, Kids are talking by the door.
03-01-07-01-02-01-12.wav, Dogs are sitting by the door.
03-01-07-02-02-02-12.wav, Dogs are sitting by the door.
03-01-04-02-01-02-12.wav, Kids are talking by the door!
03-01-06-01-01-01-12.wav, Kids are talking by the door.
03-01-05-02-02-02-12.wav, Dogs are sitting by the door.
03-01-03-01-02-02-12.wav, Dogs are sitting by the door.
03-01-04-02-01-01-12.wav, Kids are talking by the door.
03-01-06-01-01-02-12.wav, Kids are talking by the door.
03-01-04-01-01-01-12.wav, Kids are talking by the door.
03-01-03-02-01-02-12.wav, Kids are talking by the door!
03-01-08-01-01-02-12.wav, Kids are talking by the door.
03-01-05-02-02-01-12.wav, Dogs are sitting by the door.
03-01-02-02-02-01-12.wav, Dogs are sitting by the door.
03-01-08-01-02-01-12.wav, Dogs are sitting by the door.
03-01-06-02-01-01-12.wav, Kids are talking by the door!
03-01-01-01-02-01-12.wav, Dogs are sitting by the door.
03-01-03-02-01-01-12.wav, Kids are talking by the door.
03-01-02-02-02-02-12.wav, Dogs are sitting by the door.
03-01-05-01-01-01-12.wav, Kids are talking by the door.
03-01-05-01-02-01-12.wav, Dogs are sitting by the door.
03-01-01-01-01-01-12.wav, Kids are talking by the door.
03-01-05-02-01-02-12.wav, Kids are talking by the door!
03-01-06-02-02-02-12.wav, Dogs are sitting by the door!
03-01-07-02-02-01-12.wav, Dogs are setting by the door.
03-01-06-01-02-02-12.wav, Dogs are sitting by the door.
03-01-06-01-02-01-12.wav, Dogs are sitting by the door.
03-01-07-02-01-02-12.wav, Kids are talking by the door!
03-01-06-02-01-02-12.wav, Kids are talking by the door!
03-01-04-01-02-02-12.wav, Dogs are sitting by the door.
03-01-01-01-01-02-12.wav, Kids are talking by the door.
03-01-03-02-02-02-12.wav, Dogs are sitting by the door.
03-01-04-02-02-01-12.wav, Dogs are sitting by the door.
03-01-02-01-02-01-12.wav, Dogs are sitting by the door.
03-01-02-01-01-02-12.wav, Kids are talking by the door.
03-01-02-01-02-02-12.wav, Dogs are sitting by the door.
03-01-04-01-01-02-12.wav, Kids are talking by the door.
03-01-08-02-01-01-12.wav, Kids are talking by the door.
03-01-02-01-01-01-12.wav, Kids are talking by the door.
03-01-02-02-01-02-12.wav, Kids are talking by the door.
03-01-08-01-02-02-12.wav, Dogs are sitting by the door.
03-01-07-01-01-02-12.wav, Kids are talking by the door.
03-01-03-01-01-02-12.wav, Kids are talking by the door.
03-01-04-02-02-02-23.wav, Dogs are sitting by the door.
03-01-02-02-02-02-23.wav, Dogs are sitting by the door.
03-01-03-02-01-01-23.wav, Kids are talking by the door!
03-01-05-01-02-02-23.wav, Dogs are sitting by the door.
03-01-08-02-01-01-23.wav," Kids, they're talking by the door!"
03-01-03-02-02-01-23.wav, Dogs are sitting by the door.
03-01-03-01-02-01-23.wav, Dogs are sitting by the door.
03-01-02-02-01-01-23.wav, Kids are talking by the door.
03-01-08-01-02-01-23.wav, Dogs are sitting by the door.
03-01-07-02-01-01-23.wav, Kids are talking by the door.
03-01-08-02-02-01-23.wav, Dogs are sitting by the door.
03-01-05-02-02-02-23.wav, Dogs are sitting by the door.
03-01-06-01-02-01-23.wav, Dogs are sitting by the door.
03-01-06-01-01-02-23.wav, Kids are talking by the door.
03-01-04-02-02-01-23.wav, Dogs are sitting by the door.
03-01-04-01-02-02-23.wav, Dogs are sitting by the door.
03-01-01-01-02-02-23.wav, Dogs are sitting by the door.
03-01-08-02-02-02-23.wav, Dogs are sitting by the door!
03-01-02-02-01-02-23.wav, Kids are talking by the door.
03-01-07-01-01-02-23.wav, Kids are talking by the door.
03-01-02-02-02-01-23.wav, Dogs are sitting by the door.
03-01-06-01-01-01-23.wav, Kids are talking by the door.
03-01-02-01-01-01-23.wav, Kids are talking by the door.
03-01-05-02-01-02-23.wav, Kids are talking by the door!
03-01-02-01-02-01-23.wav, Dogs are sitting by the door.
03-01-08-01-02-02-23.wav, Dogs are sitting by the door.
03-01-03-02-02-02-23.wav, Dr. Sitting by the door.
03-01-06-02-01-02-23.wav, Kids are talking by the door.
03-01-05-01-01-01-23.wav, Kids are talking by the door.
03-01-02-01-01-02-23.wav, Kids are talking by the door.
03-01-03-01-01-01-23.wav, Kids are talking by the door.
03-01-07-02-02-01-23.wav, Dogs are sitting by the door.
03-01-04-02-01-01-23.wav, Kids are talking by the door.
03-01-01-01-02-01-23.wav, Dogs are sitting by the door.
03-01-04-01-01-01-23.wav, Kids are talking by the door.
03-01-07-02-01-02-23.wav, Kids are talking by the door!
03-01-07-01-01-01-23.wav, Kids are talking by the door.
03-01-06-01-02-02-23.wav, Dogs are sitting by the door.
03-01-02-01-02-02-23.wav, Dogs are sitting by the door.
03-01-01-01-01-01-23.wav, Kids are talking by the door.
03-01-07-02-02-02-23.wav, Dogs are sitting by the door.
03-01-08-01-01-01-23.wav, Kids are talking by the door.
03-01-05-02-02-01-23.wav, Dogs are sitting by the door.
03-01-05-02-01-01-23.wav, Kids are talking by the door!
03-01-07-01-02-01-23.wav, Dogs are sitting by the door.
03-01-03-02-01-02-23.wav, Kids are talking by the door.
03-01-03-01-02-02-23.wav, Dogs are sitting by the door.
03-01-03-01-01-02-23.wav, Kids are talking by the door.
03-01-06-02-02-02-23.wav, Dogs are sitting by the door.
03-01-04-01-01-02-23.wav, Kids are talking by the door.
03-01-08-02-01-02-23.wav, Kids are talking by the door.
03-01-07-01-02-02-23.wav, Dogs are sitting by the door.
03-01-05-01-01-02-23.wav, Kids are talking by the door.
03-01-06-02-01-01-23.wav, Kids are talking by the door.
03-01-08-01-01-02-23.wav, Kids are talking by the door.
03-01-04-01-02-01-23.wav, Dogs are sitting by the door.
03-01-01-01-01-02-23.wav, Kids are talking by the door.
03-01-06-02-02-01-23.wav, Dogs are sitting by the door.
03-01-04-02-01-02-23.wav, Kids are talking by the door.
03-01-05-01-02-01-23.wav, Dogs are sitting by the door.
03-01-04-02-02-02-24.wav, Dogs are sitting by the door.
03-01-07-02-01-02-24.wav, Kids are talking by the door.
03-01-06-02-02-01-24.wav, Dogs are sitting by the door!
03-01-03-01-02-02-24.wav, Dogs are sitting by the door.
03-01-02-02-02-01-24.wav, Dogs are sitting by the door.
03-01-07-01-02-02-24.wav, Dogs are sitting by the door.
03-01-01-01-02-02-24.wav, Dogs are sitting by the door.
03-01-03-01-02-01-24.wav, Dogs are sitting by the door.
03-01-06-01-02-01-24.wav, Talks are sitting by the door.
03-01-03-01-01-02-24.wav, Kids are talking by the door.
03-01-01-01-01-02-24.wav, Kids are talking by the door.
03-01-05-02-01-02-24.wav, Kids are talking by the door.
03-01-05-01-02-01-24.wav, Dogs are sitting by the door.
03-01-06-02-01-02-24.wav, Kids are talking by the door!
03-01-05-02-01-01-24.wav, Kids are talking by the door.
03-01-08-01-02-01-24.wav, Dogs are sitting by the door.
03-01-05-01-01-01-24.wav, Kids are talking by the door.
03-01-06-01-02-02-24.wav, Dogs are sitting by the door.
03-01-04-01-01-01-24.wav, Kids are talking by the door.
03-01-04-01-02-02-24.wav, Dogs are sitting by the door.
03-01-08-01-02-02-24.wav, Dogs are sitting by the door.
03-01-08-02-01-02-24.wav, Kids are talking by the door?
03-01-06-02-02-02-24.wav, Dogs are sitting by the door!
03-01-06-01-01-01-24.wav, Kids are talking by the door.
03-01-04-01-02-01-24.wav, Dogs are sitting by the door.
03-01-04-02-01-02-24.wav, Kids are talking by the door.
03-01-02-01-02-02-24.wav, Dogs are sitting by the door.
03-01-02-01-02-01-24.wav, Dogs are sitting by the door.
03-01-02-02-02-02-24.wav, Dogs are sitting by the door.
03-01-08-02-02-02-24.wav, Dogs are sitting by the door.
03-01-06-01-01-02-24.wav, Kids are talking by the door!
03-01-08-02-02-01-24.wav, Dogs are sitting by the door!
03-01-04-01-01-02-24.wav, Kids are talking by the door.
03-01-08-02-01-01-24.wav, Kids are talking by the door.
03-01-08-01-01-02-24.wav, Kids are talking by the door.
03-01-07-02-02-02-24.wav, Dogs are sitting by the door.
03-01-05-01-01-02-24.wav, Kids are talking by the door.
03-01-03-01-01-01-24.wav, Kids are talking by the door.
03-01-02-02-01-02-24.wav, Kids are talking by the door.
03-01-05-02-02-01-24.wav, Dogs are sitting by the door.
03-01-03-02-01-02-24.wav, Kids are talking by the door.
03-01-06-02-01-01-24.wav, Kids are talking by the door!
03-01-02-01-01-02-24.wav, Kids are talking by the door.
03-01-04-02-02-01-24.wav, These dogs are sitting by the door.
03-01-01-01-01-01-24.wav, Kids are talking by the door.
03-01-07-02-02-01-24.wav, Dogs are sitting by the door.
03-01-07-02-01-01-24.wav, Kids are talking by the door.
03-01-07-01-02-01-24.wav, Dogs are sitting by the door.
03-01-01-01-02-01-24.wav, Dogs are sitting by the door.
03-01-04-02-01-01-24.wav, Kids are talking by the door.
03-01-07-01-01-01-24.wav, Kids are talking by the door.
03-01-05-01-02-02-24.wav, Dogs are sitting by the door.
03-01-07-01-01-02-24.wav, Kids are talking by the door.
03-01-05-02-02-02-24.wav, Dogs are sitting by the door.
03-01-02-02-01-01-24.wav, Kids are talking by the door.
03-01-03-02-01-01-24.wav, Kids are talking by the door.
03-01-03-02-02-02-24.wav, Dogs are sitting by the door.
03-01-02-01-01-01-24.wav, Kids are talking by the door.
03-01-08-01-01-01-24.wav, Kids are talking by the door.
03-01-03-02-02-01-24.wav, Dogs are sitting by the door.
03-01-06-02-02-01-22.wav, Dogs are sitting by the door!
03-01-03-01-02-02-22.wav, Dogs are sitting by the door.
03-01-05-02-02-01-22.wav, Dogs are sitting by the door.
03-01-04-01-01-02-22.wav, Kids are talking by the door.
03-01-08-01-02-01-22.wav, Dogs are sitting by the door.
03-01-04-02-02-01-22.wav, Dogs are sitting by the door.
03-01-02-01-01-01-22.wav, Kids are talking by the door.
03-01-08-01-02-02-22.wav, Dogs are sitting by the door.
03-01-06-02-02-02-22.wav, Dogs were sitting by the door!
03-01-05-02-01-02-22.wav, Kids are talking by the door.
03-01-02-01-02-01-22.wav, Dogs are sitting by the door.
03-01-05-01-01-02-22.wav, Kids are talking by the door.
03-01-08-02-01-01-22.wav, Kids are talking by the door.
03-01-01-01-02-01-22.wav, Dogs are sitting by the door.
03-01-06-01-02-01-22.wav, Dogs are sitting by the door.
03-01-03-02-02-02-22.wav, Dogs are sitting by the door.
03-01-04-02-02-02-22.wav, Dogs are sitting by the door.
03-01-03-02-02-01-22.wav, Dogs are sitting by the door.
03-01-05-01-02-01-22.wav, Dogs are sitting by the door.
03-01-05-02-02-02-22.wav, Dogs are sitting by the door.
03-01-06-01-02-02-22.wav, Dogs are sitting by the door.
03-01-05-01-01-01-22.wav, Kids are talking by the door.
03-01-03-01-02-01-22.wav, Dogs are sitting by the door.
03-01-06-01-01-02-22.wav, Kids are talking by the door.
03-01-02-01-01-02-22.wav, Kids are talking by the door.
03-01-08-02-02-01-22.wav, Dogs are sitting by the door!
03-01-02-02-01-01-22.wav, Kids are talking by the door.
03-01-07-01-02-02-22.wav, Dogs are sitting by the door.
03-01-01-01-01-02-22.wav, Kids are talking by the door.
03-01-07-01-01-02-22.wav, Kids are talking by the door.
03-01-02-02-02-01-22.wav, Dogs are sitting by the door.
03-01-05-01-02-02-22.wav, Dogs are sitting by the door.
03-01-03-01-01-01-22.wav, Kids are talking by the door.
03-01-06-02-01-02-22.wav, Kids are talking by the door.
03-01-06-01-01-01-22.wav, Kids are talking by the door.
03-01-07-02-02-01-22.wav, Dogs are sitting by the door.
03-01-06-02-01-01-22.wav, Kids are talking by the door.
03-01-03-02-01-02-22.wav, Kids are talking by the door.
03-01-04-02-01-02-22.wav, Kids are talking by the door.
03-01-04-02-01-01-22.wav, Kids are talking by the door.
03-01-02-02-01-02-22.wav, Kids are talking by the door.
03-01-07-02-02-02-22.wav, Dogs are sitting by the door.
03-01-05-02-01-01-22.wav, Kids are talking by the door.
03-01-08-01-01-02-22.wav, Kids are talking by the door.
03-01-04-01-02-02-22.wav, Dogs are sitting by the door.
03-01-07-01-01-01-22.wav, Kids are talking by the door.
03-01-01-01-01-01-22.wav, Kids are talking by the door.
03-01-04-01-01-01-22.wav, Kids are talking by the door.
03-01-04-01-02-01-22.wav, Dogs are sitting by the door.
03-01-03-01-01-02-22.wav, Kids are talking by the door.
03-01-01-01-02-02-22.wav, Dogs are sitting by the door.
03-01-07-01-02-01-22.wav, Dogs are sitting by the door.
03-01-02-01-02-02-22.wav, Dogs are sitting by the door.
03-01-07-02-01-02-22.wav, Kids are talking by the door.
03-01-03-02-01-01-22.wav, Kids are talking by the door.
03-01-07-02-01-01-22.wav, Kids are talking by the door.
03-01-02-02-02-02-22.wav, Dogs are sitting by the door.
03-01-08-01-01-01-22.wav, Kids are talking by the door.
03-01-08-02-01-02-22.wav, Kids are talking by the door.
03-01-08-02-02-02-22.wav, Dogs are sitting by the door.
03-01-06-01-01-01-04.wav, Kids are talking by the door.
03-01-02-02-02-02-04.wav, Dogs are sitting by the door.
03-01-06-02-01-02-04.wav, Kids are talking by the door!
03-01-05-02-02-02-04.wav, Dogs are sitting by the door!
03-01-05-02-01-01-04.wav, Kids are talking by the door!
03-01-06-02-02-02-04.wav, Dogs are sitting by the door!
03-01-01-01-01-01-04.wav, Kids are talking by the door.
03-01-06-01-02-02-04.wav, Dogs are sitting by the door.
03-01-04-01-02-02-04.wav, Dogs are sitting by the door.
03-01-06-01-01-02-04.wav, Kids are talking by the door.
03-01-05-02-02-01-04.wav, Dogs are sitting by the door!
03-01-04-02-02-02-04.wav, Dogs are sitting by the door.
03-01-04-01-01-02-04.wav, Kids are talking by the door.
03-01-08-01-02-01-04.wav, Dogs are sitting by the door.
03-01-08-02-02-02-04.wav, Dogs are sitting by the door.
03-01-02-01-01-02-04.wav, Kids are talking by the door.
03-01-03-01-01-02-04.wav, Kids are talking by the door.
03-01-07-01-01-01-04.wav, Kids are talking by the door.
03-01-06-01-02-01-04.wav, Dogs are sitting by the door.
03-01-08-01-01-02-04.wav, Kids are talking by the door.
03-01-03-02-02-01-04.wav, Dogs are sitting by the door.
03-01-01-01-01-02-04.wav, Kids are talking by the door.
03-01-08-01-02-02-04.wav, Dogs are sitting by the door.
03-01-02-01-01-01-04.wav, Kids are talking by the door.
03-01-02-02-01-02-04.wav, Kids are talking by the door.
03-01-03-02-02-02-04.wav, Dogs are sitting by the door!
03-01-02-02-02-01-04.wav, Dogs are sitting by the door.
03-01-08-01-01-01-04.wav, Kids are talking by the door.
03-01-04-01-02-01-04.wav, Dogs are sitting by the door.
03-01-07-01-01-02-04.wav, Kids are talking by the door.
03-01-05-02-01-02-04.wav, Kids are talking by the door.
03-01-04-01-01-01-04.wav, Kids are talking by the door.
03-01-07-02-01-02-04.wav, Kids are talking by the door.
03-01-02-01-02-02-04.wav, Dogs are sitting by the door.
03-01-08-02-02-01-04.wav, Dogs are sitting by the door.
03-01-03-02-01-01-04.wav, Kids are talking by the door!
03-01-04-02-01-01-04.wav, Kids are talking by the door!
03-01-04-02-02-01-04.wav, Dogs are sitting by the door.
03-01-07-01-02-02-04.wav, Dogs are sitting by the door?
03-01-06-02-01-01-04.wav, Kids are talking by the door!
03-01-03-01-01-01-04.wav, Kids are talking by the door.
03-01-07-02-01-01-04.wav, Kids are talking by the door.
03-01-05-01-01-01-04.wav, Kids are talking by the door.
03-01-08-02-01-02-04.wav, Kids are talking by the door.
03-01-02-02-01-01-04.wav, Kids are talking by the door.
03-01-07-01-02-01-04.wav, Dogs are sitting by the door.
03-01-07-02-02-01-04.wav, Dogs are sitting by the door.
03-01-08-02-01-01-04.wav, Kids are talking by the door?
03-01-02-01-02-01-04.wav, Dogs are sitting by the door.
03-01-04-02-01-02-04.wav, Kids are talking by the door!
03-01-03-01-02-02-04.wav, Dogs are sitting by the door.
03-01-05-01-01-02-04.wav, Kids are talking by the door.
03-01-03-01-02-01-04.wav, Dogs are sitting by the door.
03-01-03-02-01-02-04.wav, Kids are talking by the door.
03-01-05-01-02-01-04.wav, Dogs are sitting by the door.
03-01-07-02-02-02-04.wav, Dogs are sitting by the door!
03-01-05-01-02-02-04.wav, Dogs are sitting by the door.
03-01-06-02-02-01-04.wav, Dogs are sitting by the door!
03-01-01-01-02-01-04.wav, Dogs are sitting by the door.
03-01-01-01-02-02-04.wav, Dogs are sitting by the door.
03-01-06-02-01-02-19.wav, Kids are talking by the door!
03-01-01-01-01-01-19.wav, Kids are talking by the door.
03-01-02-02-01-02-19.wav, Kids are talking by the door.
03-01-01-01-02-02-19.wav, Dogs are sitting by the door.
